maiorAtraso,margemBrutaAcumulada,titulosEmAberto,valorSolicitado,totalAtivo,faturamentoBruto,capitalSocial,RiscoMuitoBaixo,RiscoMedio,RiscoAlto,Restricoes_Bin,MEEPPMEI,EMP_5_ANOS,EMP_10_ANOS,EMP_16_ANOS,EMP_17_ANOS_MAIS,cluster
21,0.3439589415,0.0,50000,6017870.0,3248256.0,40000.0,0,0,0,0,0,0,1,0,0,3
23,0.5306585034,246173.7,350000,3121784.0,7851499.0,100000.0,1,0,0,0,0,0,0,0,1,1
3,0.2749850642,9232.0,15000,2094964.0,3613611.0,50000.0,1,0,0,0,0,0,1,0,0,3
0,0.7070937614,6413.33,30000,8496748.0,6045631.0,1100000.0,0,0,0,0,0,0,0,0,1,1
324,0.2542421878,0.0,25000,0.0,802277.0,400000.0,0,0,1,0,0,1,0,0,0,0
0,0.5242356067,0.0,40000,574401.0,1296829.0,200000.0,1,0,0,0,0,0,1,0,0,3
3,0.0,0.0,60000,0.0,3222059.0,200000.0,0,0,0,0,1,0,1,0,0,3
11,0.4624635403,0.0,10000,220300.0,308083.0,0.0,0,1,0,0,1,1,0,0,0,0
0,0.0,0.0,1000000,6738012.0,9046276.0,50000.0,1,0,0,0,0,0,0,0,1,1
6,0.4027236194,0.0,50000,4575445.0,9218914.0,4000000.0,1,0,0,0,0,0,0,0,1,1
0,0.4160050289,0.0,25000,0.0,8757493.0,93700.0,0,0,0,0,1,1,0,0,0,0
18,0.4277121236,254809.13,600000,5602944.0,19403369.0,60000.0,0,0,0,0,0,0,0,1,0,2
18,0.5230782572,0.0,20000,0.0,1163693.0,40000.0,0,0,0,0,0,0,1,0,0,3
50,0.4815063707,0.0,35000,2033481.0,2682872.0,60000.0,1,0,0,0,0,0,0,1,0,2
3,0.4286615174,0.0,110000,6973344.0,15175917.0,20000.0,0,0,0,0,1,0,0,1,0,2
3,0.3808040168,0.0,20000,0.0,1182718.0,100000.0,0,1,0,0,1,1,0,0,0,0
79,0.4123809234,788908.66,1600000,229560000.0,187527000.0,69000000.0,0,0,0,0,0,0,0,0,1,1
0,0.0,0.0,50000,8056437.0,24452459.0,100000.0,0,0,0,0,0,0,0,0,1,1
3,0.2368270299,0.0,200000,7349714.0,45293573.0,17100000.0,1,0,0,0,0,0,0,0,1,1
11,0.2777570091,88113.6,450000,9924563.0,17711761.0,500000.0,0,0,0,0,0,0,0,0,1,1
4,0.5492659285,33660.0,240000,6246108.0,4979335.0,600000.0,0,0,0,0,0,1,0,0,0,0
4,0.0,0.0,30000,2950120.0,7011386.0,100000.0,0,0,0,0,0,1,0,0,0,0
0,0.1645781777,4445.0,150000,7725454.0,18220574.0,2500000.0,0,0,0,0,1,0,0,0,1,1
26,0.0,0.0,210000,13660908.0,21336775.0,500000.0,0,1,0,0,0,0,0,0,1,1
14,0.3683251351,0.0,20000,813194.0,2309546.0,100000.0,0,0,0,1,0,0,0,1,0,2
0,0.3605343504,0.0,18000,452262.0,567440.0,100000.0,0,0,0,0,1,0,1,0,0,3
0,0.0,0.0,50000,0.0,3291348.0,104500.0,0,1,0,0,1,1,0,0,0,0
8,0.0,0.0,790000,474829932.0,316111426.0,352267734.0,0,0,0,0,0,1,0,0,0,0
0,0.0,0.0,500000,86193.0,79025.0,50000.0,0,0,0,0,0,0,0,1,0,2
3,0.4602844489,0.0,60000,4425968.0,2768372.0,40000.0,0,0,0,0,1,1,0,0,0,0
8,0.428657209,28862.81,60000,1371965.0,1881477.0,150000.0,0,1,0,0,1,1,0,0,0,0
5,0.0,0.0,1500000,27542384.0,27102567.0,40000.0,0,0,0,0,0,0,1,0,0,3
9,0.4177026042,0.0,10000,208567.0,186809.0,140000.0,0,1,0,0,0,1,0,0,0,0
37,0.0,0.0,20000,91371.0,1044990.0,20000.0,0,1,0,0,1,1,0,0,0,0
18,0.536226416,0.0,60000,5720184.0,498223.0,5000000.0,0,0,0,0,1,0,0,1,0,2
7,0.0,0.0,75000,1827620.0,4584806.0,33000.0,1,0,0,0,0,0,0,1,0,2
43,0.0,0.0,2400000,62021144.0,83515661.0,100000.0,0,0,0,0,0,0,0,0,1,1
162,0.3798497383,2645.7,20000,0.0,1130307.0,120000.0,0,1,0,0,1,0,0,1,0,2
0,0.5716859139,7310.99,40000,417597.0,449954.0,50000.0,0,0,0,0,0,0,0,1,0,2
11,0.0,0.0,1300000,81199464.0,109615316.0,3000000.0,0,0,0,1,0,0,1,0,0,3
94,0.5122162537,238921.23,370000,8829130.0,9489572.0,480000.0,0,0,0,0,0,0,0,0,1,1
81,0.3553814561,23641.01,60000,1765257.0,4899208.0,99800.0,0,0,0,0,1,0,1,0,0,3
64,0.2872513228,0.0,20000,441426.0,2105692.0,50000.0,0,1,0,0,0,0,0,1,0,2
3,0.4996394028,6522.25,85000,8438303.0,17565862.0,500000.0,1,0,0,0,0,0,0,1,0,2
0,0.3792333333,0.0,200000,1367403.0,1514705.0,94000.0,0,0,0,1,0,0,1,0,0,3
41,0.341106362,2760.0,60000,56017627.0,33435005.0,600000.0,0,1,0,0,0,0,0,0,1,1
6,0.5578428231,73970.0,40000,1607244.0,3664849.0,100000.0,0,1,0,0,1,1,0,0,0,0
4,0.0,0.0,900000,38658206.0,72842747.0,1500000.0,0,0,0,0,1,1,0,0,0,0
0,0.0,0.0,70000,9011522.0,0.0,150000.0,0,0,0,0,0,0,1,0,0,3
8,0.3847340235,8746.33,30000,329730.0,1509259.0,20000.0,0,0,0,0,0,1,0,0,0,0
0,0.6115603541,0.0,70000,341376.0,281646.0,5000.0,0,0,0,0,0,1,0,0,0,0
59,0.28552514959999997,305671.92,1350000,40273700.0,23332402.0,1400000.0,1,0,0,0,0,0,1,0,0,3
142,0.6927698645,0.0,600000,12919372.0,51403730.0,3000000.0,0,0,0,0,0,0,1,0,0,3
31,0.3708316101,11606.4,40000,0.0,1721304.0,100000.0,0,0,0,0,0,0,0,0,1,1
60,0.3757811558,2400.02,200000,531166.0,2264737.0,50000.0,0,0,0,0,0,0,0,1,0,2
5,0.0,0.0,100000,2253075.0,10906327.0,60000.0,0,0,0,0,0,1,0,0,0,0
0,0.213482,0.0,50000,1103652.0,838081.0,3000000.0,0,1,0,0,1,1,0,0,0,0
5,0.4237398539,2880.0,30000,9880366.0,5257147.0,104500.0,1,0,0,0,1,0,0,0,1,1
0,0.4774746873,0.0,30000,730754.0,892888.0,100000.0,0,1,0,0,1,1,0,0,0,0
0,0.4802744721,0.0,30000,0.0,1792023.0,100000.0,0,0,0,0,1,1,0,0,0,0
3,0.3371584974,0.0,70000,13970616.0,25852518.0,500000.0,1,0,0,0,0,0,0,0,1,1
8,0.1677956894,97342.26,100000,3954907.0,4979494.0,400000.0,1,0,0,0,0,0,0,0,1,1
21,0.4109533787,15272.0,60000,1786014.0,10025733.0,50000.0,1,0,0,0,0,0,0,0,1,1
0,0.6148289738,2982.0,20000,172314.0,466292.0,100000.0,0,0,0,0,1,0,0,0,1,1
22,0.5337089697,0.0,150000,10463823.0,11364350.0,1000000.0,0,0,0,0,0,0,0,1,0,2
19,0.6912038462,5200.0,40000,745210.0,2145329.0,30000.0,0,1,0,0,0,0,0,1,0,2
133,0.3376625735,2715.0,49000,3075213.0,2660780.0,150000.0,1,0,0,0,0,0,0,0,1,1
28,0.0,0.0,60000,4786692.0,5368371.0,500000.0,0,1,0,0,1,0,1,0,0,3
0,0.0,0.0,300000,4637565.0,4834558.0,1290000.0,1,0,0,0,0,0,0,0,1,1
0,0.0,0.0,140000,741581.0,3664930.0,72400.0,0,1,0,0,1,0,1,0,0,3
0,0.6080485142,0.0,30000,36629577.0,81431308.0,1070000.0,1,0,0,0,0,0,0,0,1,1
68,0.4859188493,154383.77,900000,41005114.0,46731685.0,1000000.0,0,0,0,1,0,0,0,0,1,1
0,0.395084798,0.0,15000,0.0,336832.0,80000.0,0,0,0,0,1,0,1,0,0,3
3,0.4321381228,13800.0,110000,18039090.0,16982717.0,100000.0,1,0,0,0,0,0,0,0,1,1
6,0.391773279,8419.82,50000,2194253.0,4366085.0,150000.0,0,0,0,0,1,1,0,0,0,0
0,0.0,0.0,50000,7966709.0,19233107.0,200000.0,1,0,0,0,0,0,0,1,0,2
3,0.3740398853,25409.5,40000,8870549.0,25809381.0,200000.0,1,0,0,0,0,0,0,1,0,2
0,0.5117196984,0.0,70000,25843078.0,18171423.0,335000.0,1,0,0,0,0,0,0,1,0,2
83,0.0,0.0,50000,1019885.0,2137570.0,150000.0,0,0,0,0,0,0,1,0,0,3
3,0.1226660395,0.0,30000,1266048.0,573829.0,20000.0,0,0,0,0,0,0,1,0,0,3
5,0.4268242347,0.0,60000,2154104.0,1363415.0,100000.0,0,0,0,1,0,0,0,1,0,2
15,0.4028954164,123462.38,280000,12021729.0,10202057.0,35000.0,0,1,0,1,0,0,0,1,0,2
52,0.0,0.0,400000,9115448.0,8023285.0,88000.0,0,0,0,0,1,0,0,0,1,1
94,0.0,0.0,7050000,474829932.0,316111426.0,352267734.0,1,0,0,0,0,0,0,0,1,1
238,0.7684077223,0.0,100000,7729785.0,25573737.0,150000.0,0,0,0,0,0,0,1,0,0,3
0,0.6660504827,0.0,5000,0.0,162913.0,10000.0,0,0,0,0,1,0,1,0,0,3
21,0.3955521614,54935.49,65000,0.0,61149400.0,50000.0,0,1,0,0,0,0,0,1,0,2
4,0.3098021368,0.0,30000,230941.0,1746104.0,120000.0,0,0,0,0,1,1,0,0,0,0
16,0.0,0.0,100000,189929772.0,63666127.0,352267734.0,0,0,0,1,0,0,0,0,1,1
4,0.3698778235,0.0,80000,4324242.0,3983742.0,50000.0,0,0,0,0,0,0,1,0,0,3
0,0.5625150623,9096.84,30000,0.0,190617090.0,120000.0,0,0,0,0,0,1,0,0,0,0
18,0.4478086045,2405.75,20000,3336933.0,616874.0,700000.0,0,1,0,1,1,0,1,0,0,3
0,0.0,0.0,20000,486188.0,1826482.0,96000.0,0,0,0,0,1,1,0,0,0,0
0,0.0,0.0,1000000,0.0,19930000.0,100000.0,1,0,0,0,0,0,1,0,0,3
20,0.3437710423,80842.7,800000,26102043.0,75593780.0,450000.0,0,0,0,0,1,0,0,0,1,1
8,0.4012338143,3908.79,70000,1339855.0,3697519.0,42000.0,0,0,0,0,0,0,0,0,1,1
0,0.6149698602,0.0,50000,13878028.0,80720806.0,50000.0,0,0,0,0,0,1,0,0,0,0
2,0.6280689434,14068.36,200000,4283583.0,0.0,67800.0,0,0,0,0,0,0,0,0,1,1
20,0.0,0.0,150000,6007163.0,21440700.0,100000.0,0,0,0,0,1,0,1,0,0,3
91,0.0,0.0,60000,20127024.0,4599750.0,930000.0,1,0,0,0,0,0,0,0,1,1
0,0.0,0.0,110000,1163642.0,1792652.0,100000.0,0,0,0,0,1,0,0,1,0,2
3,0.4925814105,3126.09,10000,0.0,385803.0,50000.0,0,1,0,0,0,1,0,0,0,0
3,0.5960567799,0.0,15000,0.0,14887889.0,743600.0,0,0,0,0,0,0,0,0,1,1
10,0.0,0.0,1500000,12758967.0,43129058.0,100000.0,0,0,0,0,0,1,0,0,0,0
6,0.463519157,24965.4,45000,2370920.0,2199006.0,500000.0,1,0,0,0,0,0,0,1,0,2
16,0.4477519077,70350.0,250000,62188103.0,56615900.0,5000000.0,0,0,0,1,0,0,0,1,0,2
4,0.5428705949,7163.48,17000,364554632.0,136728251.0,100000.0,1,0,0,0,0,0,0,1,0,2
0,0.0,0.0,100000,276266217.0,403406208.0,18452800.0,1,0,0,0,0,0,0,0,1,1
3,0.0,0.0,100000,2374111.0,534437.0,35000.0,0,0,0,0,0,0,0,0,1,1
21,0.3718273562,44163.5,100000,7715933.0,10196302.0,200000.0,0,1,0,0,1,0,1,0,0,3
4,0.0,0.0,49900,175787.0,674927.0,100000.0,0,0,0,0,1,0,1,0,0,3
206,0.4463886432,0.0,60000,0.0,863822.0,20000.0,0,1,0,1,0,0,0,1,0,2
35,0.5845285889,164500.0,500000,8062784.0,33454007.0,250000.0,0,0,0,0,1,0,0,0,1,1
109,0.4675238032,897034.57,4000000,94195502.0,123692367.0,10000000.0,0,0,0,0,0,0,0,0,1,1
0,0.0,0.0,620000,690993.0,46648.0,100000.0,0,0,0,0,0,0,1,0,0,3
0,0.5150166153,5040.0,30000,1451165.0,1242302.0,30000.0,0,1,0,0,1,1,0,0,0,0
26,0.5578424257,0.0,30000,0.0,32135685.0,153000.0,0,0,0,0,0,0,1,0,0,3
0,0.2596232654,0.0,20000,0.0,2415431.0,50000.0,0,0,0,0,0,1,0,0,0,0
21,0.5367811871,1671.66,600000,48081930.0,168270513.0,19500000.0,0,0,0,0,0,0,0,0,1,1
0,0.7114292453,0.0,15000,0.0,2766000.0,65000.0,0,0,0,0,1,0,0,0,1,1
149,0.2459008511,94801.68,350000,13698767.0,14762262.0,1425000.0,0,0,0,0,0,0,1,0,0,3
24,0.6388526339,14646.08,100000,4689183.0,9934007.0,100000.0,0,0,0,0,1,0,0,1,0,2
4,0.4329673501,28107.94,80000,9465989.0,7543816.0,40000.0,1,0,0,0,0,0,0,0,1,1
0,0.4440340746,0.0,49000,8974680.0,1500000.0,2000000.0,1,0,0,0,0,0,0,1,0,2
32,0.0,0.0,70000,320388000.0,579067000.0,30886731.0,0,0,0,1,0,0,0,1,0,2
3,0.6333004293,90645.4,400000,43882647.0,101251021.0,500000.0,0,0,0,0,0,1,0,0,0,0
0,0.3993731963,0.0,80000,54152.0,32306.0,10000.0,0,0,0,0,0,0,0,1,0,2
11,0.12875,0.0,20000,0.0,1881464.0,120000.0,0,1,0,0,1,1,0,0,0,0
12,0.0,0.0,1500000,474829932.0,316111426.0,352267734.0,0,0,0,0,0,1,0,0,0,0
22,0.5577392434,0.0,50000,6610069.0,5160597.0,100000.0,0,1,0,1,0,0,0,1,0,2
12,0.3508300002,0.0,200000,10138865.0,43435856.0,583490.0,0,0,0,0,0,0,0,0,1,1
7,0.6946318344,2918.75,60500,1494797.0,3577198.0,10000.0,0,0,0,0,0,0,0,0,1,1
3,0.103023356,0.0,150000,10170948.0,22145492.0,50000.0,1,0,0,0,0,0,0,1,0,2
14,0.4433104724,0.0,10000,0.0,802500.0,400000.0,0,0,1,0,0,1,0,0,0,0
2,0.472946271,16361.25,50000,0.0,85006365.0,500000.0,0,0,0,0,0,0,1,0,0,3
6,0.6905302288,982.22,80000,0.0,24197360.0,82000.0,0,0,0,0,0,0,0,0,1,1
3,0.4025694218,0.0,40000,4049949.0,0.0,55000.0,0,0,0,0,0,0,0,0,1,1
12,0.551181067,26922.99,100000,14527651.0,50535782.0,700000.0,0,0,0,0,0,0,0,0,1,1
22,0.5223494949,0.0,20000,348617.0,1487891.0,300000.0,0,1,0,0,1,1,0,0,0,0
0,0.0,0.0,500000,54823500000.0,4464000000.0,0.0,1,0,0,0,0,0,0,0,1,1
15,0.4630299826,2000.0,40000,0.0,1532956.0,30000.0,0,0,0,0,0,0,0,1,0,2
12,0.0,0.0,50000,1714193.0,2518275.0,100000.0,1,0,0,0,0,0,1,0,0,3
0,0.468663451,24418.2,70000,4716194.0,2845983.0,500000.0,0,0,0,0,1,0,0,0,1,1
0,0.0,0.0,150000,402014.0,3494869.0,300000.0,0,0,0,0,1,0,0,0,1,1
0,0.0,0.0,10000,45995467.0,0.0,2500000.0,0,0,0,0,0,0,0,1,0,2
0,0.3218131974,22026.66,150000,711824000.0,985702000.0,349071000.0,1,0,0,0,0,0,0,1,0,2
2,0.3078937009,0.0,40000,1504846.0,954617.0,100000.0,0,0,0,0,1,0,0,0,1,1
6,0.2602688844,47300.0,200000,3559228.0,4991018.0,15000.0,0,0,0,0,0,0,0,0,1,1
20,0.214009057,6825.0,100000,4668405.0,6313954.0,30000.0,1,0,0,0,0,0,0,1,0,2
45,0.5631451343,46343.25,70000,4560179.0,14102425.0,100000.0,1,0,0,0,0,0,0,0,1,1
0,0.0,0.0,50000,328345.0,0.0,20000.0,0,0,0,0,0,1,0,0,0,0
15,0.3668305248,0.0,50000,130385.0,472629.0,150000.0,0,1,0,0,0,1,0,0,0,0
3,0.4893561979,8182.5,100000,3379568.0,10865851.0,50000.0,1,0,0,0,0,0,1,0,0,3
10,0.7194025122,0.0,55000,109869.0,380181.0,0.0,0,1,0,0,0,1,0,0,0,0
0,0.0,0.0,250000,1543520.0,5110563.0,500000.0,1,0,0,0,0,0,0,0,1,1
0,0.3259424372,0.0,60000,785880.0,1815272.0,20000.0,1,0,0,0,0,0,1,0,0,3
0,0.0,0.0,30000,18546586.0,45059651.0,4000000.0,1,0,0,0,0,0,0,0,1,1
0,0.4188724708,0.0,50000,3056484.0,4743289.0,150000.0,0,0,0,0,1,1,0,0,0,0
19,0.3692635309,0.0,100000,9698691.0,24583091.0,430000.0,0,0,0,1,0,0,0,1,0,2
0,0.0,0.0,1000000,156635000.0,540523000.0,93044803.0,1,0,0,1,0,0,0,0,1,1
150,0.3251118842,0.0,50000,9111383.0,6032260.0,166250.0,0,0,0,0,0,0,1,0,0,3
130,0.5196961139,0.0,370000,27583488.0,23429595.0,100000.0,0,0,0,0,0,0,0,0,1,1
19,0.5686864914,820167.46,3000000,609265589.0,1432776876.0,10000000.0,0,0,0,1,0,0,1,0,0,3
4,0.0,0.0,15000,1351645.0,3119763.0,100000.0,0,0,0,0,1,0,0,0,1,1
4,0.6568458514,10313.39,10000,0.0,532602.0,120000.0,0,1,0,0,0,1,0,0,0,0
33,0.4631603919,724734.01,1000000,8407012.0,5526104.0,200000.0,0,0,0,0,0,1,0,0,0,0
0,0.0,0.0,20000,0.0,6299741.0,510000.0,0,0,0,0,0,1,0,0,0,0
0,0.3166523503,0.0,600000,11949913.0,5262427.0,400000.0,0,0,0,0,1,1,0,0,0,0
27,0.4428411273,0.0,30000,0.0,7963743.0,250000.0,0,0,0,0,1,0,0,1,0,2
0,0.7342713601,0.0,200000,0.0,0.0,246805647.0,0,1,0,1,0,1,0,0,0,0
7,0.3423987411,0.0,35000,2733562.0,6223778.0,1200000.0,1,0,0,0,0,0,0,0,1,1
4,0.3483423131,0.0,50000,35695052.0,97107584.0,5400000.0,1,0,0,0,0,0,0,0,1,1
3,0.4576666993,0.0,50000,0.0,3570456.0,78800.0,0,0,0,0,1,0,0,1,0,2
6,0.586737984,37880.23,80000,2711044.0,14376685.0,100000.0,0,0,0,0,0,0,0,1,0,2
4,0.5082437244,0.0,100000,7379899.0,9636864.0,100000.0,1,0,0,0,0,0,1,0,0,3
3,0.0,0.0,20000,745326.0,247040.0,100000.0,0,1,0,0,1,0,0,1,0,2
0,0.4882920025,0.0,40000,46219269.0,66340407.0,1000000.0,1,0,0,0,0,0,0,0,1,1
0,0.6644858228,0.0,60000,2086147.0,1539838.0,1000000.0,1,0,0,0,1,0,1,0,0,3
169,0.4243584453,0.0,80000,7636371.0,10489092.0,56500.0,0,0,0,0,0,0,0,1,0,2
0,0.3991769022,5547.5,50000,0.0,3111808.0,700000.0,0,0,0,0,1,0,0,1,0,2
62,0.6189278945,34503.01,65000,8727758.0,2448370.0,300000.0,0,0,0,0,1,0,1,0,0,3
140,0.3650806472,99916.0,300000,6583196.0,7709692.0,300000.0,0,0,0,0,1,0,1,0,0,3
3,0.5872821178,0.0,60000,7209213.0,15539531.0,81000.0,1,0,0,0,0,0,0,1,0,2
14,0.5189080828,4819.37,50000,0.0,2620126.0,0.0,0,1,0,0,1,0,0,1,0,2
4,0.5168540947,60280.01,200000,9346726.0,5782273.0,124500.0,1,0,0,0,0,0,0,0,1,1
0,0.0,0.0,180000,3393451.0,6642318.0,1000000.0,0,0,0,0,1,0,0,1,0,2
33,0.4513427803,185191.73,350000,17994709.0,36777874.0,1002000.0,0,0,0,0,0,0,0,0,1,1
3,0.3123170713,0.0,70000,28680640.0,31519757.0,54000.0,1,0,0,0,0,0,0,1,0,2
0,0.2170787595,0.0,10000,258518.0,183564.0,93700.0,0,1,0,0,1,1,0,0,0,0
3,0.3467052104,0.0,20000,773445.0,2057591.0,40000.0,1,0,0,0,0,0,0,0,1,1
64,0.2313216259,0.0,50000,90756445.0,43894144.0,12000000.0,0,0,0,0,0,0,0,0,1,1
21,0.2424245963,0.0,15000,9880366.0,0.0,99800.0,0,1,0,0,1,0,0,0,1,1
20,0.4789348952,0.0,30000,1985784.0,3337898.0,10000.0,0,0,0,0,0,0,0,0,1,1
0,0.6730890683,0.0,10000,116207.0,11434.0,100000.0,0,0,0,0,0,0,1,0,0,3
42,0.319245789,0.0,20000,2996883.0,979702.0,180000.0,0,0,0,1,0,0,0,0,1,1
3,0.2011523118,0.0,50000,870117.0,2546820.0,80000.0,1,0,0,0,0,0,0,1,0,2
72,0.4042,0.0,100000,7204252.0,7850297.0,2000000.0,0,0,0,0,0,0,0,1,0,2
8,0.3557909192,15672.08,190000,10392785.0,12077345.0,160000.0,0,0,0,0,0,0,0,1,0,2
62,0.4875507812,0.0,100000,2199619.0,4717218.0,104500.0,0,1,0,0,1,0,1,0,0,3
34,0.3592020177,0.0,100000,1217143.0,4918823.0,40000.0,0,0,0,0,0,0,0,1,0,2
0,0.0,0.0,50000,0.0,940918.0,80000.0,0,1,0,0,0,1,0,0,0,0
6,0.2790031061,2325.0,110000,3966003.0,8795578.0,600000.0,0,1,0,0,1,0,1,0,0,3
4,0.4716467102,102096.22,270000,249242000.0,442754000.0,2737109.0,0,0,0,1,0,0,0,0,1,1
43,0.4313213583,8228.36,600000,31272914.0,41228353.0,2100000.0,0,0,0,0,0,0,0,1,0,2
690,0.4210653684,98698.7,400000,11713626.0,13199410.0,1300000.0,0,0,0,0,0,0,0,0,1,1
0,0.4885997339,0.0,30000,1080077.0,3481566.0,80000.0,0,0,0,0,1,0,0,0,1,1
17,0.2171587646,0.0,15000,0.0,261723.0,500000.0,0,1,0,0,0,1,0,0,0,0
0,0.6435493421,0.0,200000,19295009.0,11882879.0,800000.0,1,0,0,0,0,0,0,1,0,2
3,0.4621624103,2100.0,30000,970920.0,1672570.0,150000.0,0,0,0,0,0,1,0,0,0,0
3,0.0,0.0,60000,1247813.0,7702038.0,104500.0,0,0,0,0,1,1,0,0,0,0
4,0.4568934467,0.0,50000,1003011.0,2954143.0,100000.0,0,0,0,1,0,0,1,0,0,3
8,0.5260215928,2899.03,400000,80376254.0,180275234.0,700000.0,0,0,0,0,0,0,0,0,1,1
8,0.4191883717,3293.34,100000,2067465.0,6032091.0,10000.0,0,0,0,0,0,0,0,0,1,1
3,0.0,0.0,49900,2747718.0,8241007.0,15000.0,1,0,0,0,0,0,0,1,0,2
11,0.6214221658,9320.0,30000,137694367.0,116730659.0,1100000.0,0,0,0,0,0,0,0,0,1,1
17,0.5559133889,17933.33,20000,4417360.0,0.0,10000.0,0,0,1,0,0,0,0,1,0,2
0,0.3594119232,20552.0,45000,2035762.0,0.0,150000.0,0,0,0,0,0,0,0,0,1,1
3,0.3102916621,0.0,70000,0.0,7152462.0,700000.0,0,0,0,0,0,0,0,0,1,1
0,0.5523151664,0.0,15000,171434.0,93671.0,104500.0,0,1,0,0,1,1,0,0,0,0
977,0.3314390332,70235.82,180000,7957461.0,4562323.0,65000.0,0,0,0,0,0,0,0,1,0,2
0,0.0,0.0,40000,4358795.0,4366355.0,200000.0,1,0,0,0,0,0,0,0,1,1
0,0.3589796807,0.0,50000,0.0,51875036.0,550000.0,0,0,0,0,0,0,1,0,0,3
9,0.3405273697,0.0,40000,0.0,6680406.0,150000.0,0,0,0,0,0,0,0,0,1,1
0,0.0,0.0,30000,1271122.0,3874929.0,93700.0,0,0,0,0,1,0,0,1,0,2
0,0.6508197279,0.0,50000,95529538.0,169458146.0,1005000.0,1,0,0,0,0,0,0,0,1,1
15,0.4147245696,12780.0,40000,6143382.0,6950767.0,50000.0,0,0,0,0,0,0,0,1,0,2
21,0.0,0.0,20000,3280192.0,2925235.0,100000.0,0,0,0,0,1,0,0,0,1,1
90,0.4446534503,10876.3,30000,0.0,1364428.0,100000.0,0,0,0,0,0,0,0,0,1,1
0,0.6525872093,6480.0,15000,27111353.0,4521145.0,400000.0,1,0,0,0,0,0,0,0,1,1
9,0.4706814281,529387.04,1700000,64296640.0,166558475.0,1300020.0,0,1,0,0,0,1,0,0,0,0
6,0.508244854,34849.01,200000,6993382.0,17601477.0,550000.0,1,0,0,0,0,0,0,0,1,1
23,0.5536921381,0.0,40000,16498922.0,5790741.0,1200000.0,0,0,0,0,0,0,0,0,1,1
11,0.3952039906,0.0,20000,1302877.0,0.0,125000.0,0,0,0,0,0,0,1,0,0,3
0,0.0,0.0,15000,2846875.0,3491247.0,40000.0,0,0,0,0,1,0,0,1,0,2
0,0.5745575613,0.0,10000,0.0,215044.0,30000.0,0,1,0,0,0,1,0,0,0,0
43,0.3501461909,0.0,45000,2586263.0,3554593.0,95400.0,0,1,0,0,1,1,0,0,0,0
91,0.0,0.0,650000,18882820.0,31707660.0,1000000.0,1,0,0,0,0,0,0,0,1,1
63,0.5408209312,85039.47,162000,5731712.0,28796110.0,10000.0,0,0,0,0,0,0,0,0,1,1
15,0.5047964155,0.0,300000,6569574.0,16568953.0,330000.0,0,0,0,0,1,0,0,0,1,1
7,0.2476049383,0.0,50000,13137758.0,10945501.0,1300000.0,0,0,0,0,1,0,0,0,1,1
3,0.6157294595,0.0,50000,27866216.0,101606651.0,100000.0,1,0,0,0,0,0,0,1,0,2
15,0.0,0.0,15000,0.0,3975965.0,10000.0,0,0,0,0,1,0,0,0,1,1
27,0.4279946237,7440.0,50000,15179855.0,59829251.0,2600000.0,1,0,0,0,0,0,1,0,0,3
10,0.2810686763,0.0,10000,387336.0,336832.0,100000.0,0,1,0,0,1,0,1,0,0,3
91,0.3831393429,362410.6,1800000,48535495.0,116830799.0,2000000.0,1,0,0,0,0,0,0,0,1,1
7,0.0,0.0,1200000,6772189.0,22009020.0,20000.0,0,0,0,0,0,0,1,0,0,3
2,0.5766470903,12336.67,30000,0.0,2092278.0,10000.0,0,0,0,0,0,0,0,0,1,1
31,0.2559469612,0.0,150000,8478754.0,28431753.0,500000.0,0,0,0,0,0,0,0,0,1,1
4,0.0,0.0,68000,2532828.0,4790929.0,200000.0,0,0,0,0,0,1,0,0,0,0
0,0.2860130174,0.0,20000,1996654.0,372817.0,45000.0,1,0,0,0,0,0,1,0,0,3
6,0.6146190214,0.0,30000,0.0,2075637.0,60000.0,0,0,0,0,0,0,0,0,1,1
0,0.0,0.0,1800000,32784199.0,48929311.0,580000.0,0,0,0,0,0,0,0,1,0,2
0,0.0,0.0,100000,1657247.0,2058925.0,100000.0,0,0,0,0,0,1,0,0,0,0
0,0.3193491645,0.0,40000,5851443.0,1641040.0,80000.0,0,0,0,0,0,0,0,1,0,2
0,0.5809061152,0.0,49999,444462.0,748525.0,0.0,0,1,0,0,1,1,0,0,0,0
0,0.0,0.0,50000,1283789.0,1428482.0,20000.0,0,0,0,0,0,0,0,1,0,2
301,0.0,0.0,30000,4743951.0,4607031.0,1000000.0,1,0,0,0,0,0,0,0,1,1
5,0.0,0.0,600000,4303056.0,7578810.0,500000.0,0,1,0,0,1,1,0,0,0,0
14,0.398663723,32886.49,50000,11907176.0,35373517.0,118000.0,0,0,0,0,0,0,0,1,0,2
2,0.3579475574,0.0,40000,3533037.0,9520444.0,100000.0,0,0,0,0,1,1,0,0,0,0
0,0.6908583333,0.0,100000,640207.0,534781.0,2000.0,1,0,0,0,0,0,1,0,0,3
6,0.4862709731,12150.36,60000,0.0,296839.0,20000.0,0,1,0,0,0,1,0,0,0,0
2,0.0,0.0,100000,23756949.0,36877379.0,1600000.0,0,0,0,0,0,1,0,0,0,0
0,0.0,0.0,2000000,148154853.0,201782206.0,1156103.0,0,0,0,1,0,0,0,0,1,1
32,0.2672433133,7892.96,45000,5981038.0,11983168.0,500000.0,0,0,0,0,0,0,0,0,1,1
